163	1	1	1
164	1	1	14
165	1	1	14
166	1	1	14
167	1	1	13
168	1	1	14
169	1	1	14
170	1	1	14
171	1	1	14
172	1	1	1
173	1	1	14
174	1	1	14
175	1	1	14
176	1	1	15
177	1	1	14
178	1	1	14
179	1	1	14
180	1	1	14
181	1	1	14
182	1	1	14
183	1	1	14
184	1	1	14
185	1	1	14
186	1	1	1
187	1	1	14
188	1	1	14
189	1	1	14
190	1	1	1
191	1	1	14
192	1	1	14
193	1	1	1
194	1	1	13
195	1	1	13
196	1	1	13
197	1	1	15
198	1	1	15
199	1	1	14
200	1	1	14
201	1	1	14
202	1	1	14
203	1	1	14
204	1	1	14
205	1	1	14
206	1	1	14
207	1	2	15
208	1	1	14
209	1	1	14
210	1	1	14
211	1	1	14
212	1	1	14
213	1	1	1
214	1	1	14
215	1	2	15
216	1	1	14
217	1	1	14
218	1	1	14
219	1	1	14
220	1	1	1
221	1	1	12
222	1	1	14
223	1	1	14
224	1	1	14
225	1	1	14
226	1	1	14
227	1	1	14
228	1	1	14
229	1	1	14
230	1	1	14
231	1	1	14
232	1	1	14
233	1	1	13
234	1	1	14
235	1	1	14
236	1	1	14
237	1	1	14
238	1	1	15
239	1	1	13
240	1	1	15
241	1	1	14
242	1	1	14
243	1	1	14
244	1	1	14
245	1	1	14
246	1	1	13
247	1	1	12
248	1	1	14
249	1	1	1
250	1	1	15
251	1	1	1
252	1	1	1
253	1	1	1
254	1	1	15
255	1	1	1
256	1	1	1
257	1	1	1
258	1	1	1
259	1	1	1
260	1	1	1
261	1	1	1
262	1	1	14
263	1	1	13
264	1	1	15
265	1	1	1
266	1	1	15
267	1	1	1
268	1	1	15
269	1	1	13
270	1	1	15
271	1	1	15
272	1	1	15
273	1	1	1
274	1	1	15
275	1	1	14
276	1	1	16
277	1	1	15
278	1	1	15
279	1	1	15
280	1	1	15
281	1	1	15
282	1	1	16
283	1	1	15
284	1	1	15
285	1	1	15
286	1	1	16
287	1	1	15
288	1	1	15
289	1	1	1
290	1	1	16
291	1	1	15
292	1	1	16
293	1	1	1
294	1	1	16
295	1	1	16
296	1	1	16
297	1	1	16
298	1	1	15
299	1	1	15
300	1	1	15
301	1	1	16
302	1	1	16
303	1	1	15
304	1	1	16
305	1	1	16
306	1	1	16
307	1	1	15
308	1	1	15
309	1	1	16
310	1	1	16
311	1	1	16
312	1	1	16
313	1	1	16
314	1	1	16
315	1	1	15
316	1	1	16
317	1	1	16
318	1	1	16
319	1	1	15
320	1	1	16
321	1	1	1
322	1	3	17
323	1	1	17
324	1	1	16
325	1	1	17
326	1	1	16
327	1	1	17
328	1	1	16
329	1	1	16
330	1	1	1
331	1	1	17
332	1	1	16
333	1	1	15
334	1	1	17
335	1	1	16
336	1	1	16
337	1	1	15
338	1	1	16
339	1	1	16
340	1	1	17
341	1	1	16
342	1	1	17
343	1	1	1
344	1	1	16
345	1	1	16
346	1	1	17
347	1	1	16
348	1	1	16
349	1	1	16
350	1	1	16
351	1	1	16
352	1	1	16
353	1	1	16
354	1	1	16
355	1	1	16
356	1	1	17
357	1	1	16
358	1	1	16
359	1	1	16
360	1	1	16
361	1	1	16
362	1	1	16
363	1	1	16
364	1	1	16
365	1	1	16
366	1	1	17
367	1	1	16
368	1	1	16
369	1	1	16
370	1	1	16
371	1	1	17
372	1	1	16
373	1	1	16
374	1	1	16
375	1	1	16
376	1	1	16
377	1	1	16
378	1	1	17
379	1	1	1
380	1	1	1
381	1	1	16
382	1	1	16
383	1	1	16
384	1	1	16
385	1	1	1
386	1	2	16
387	1	1	16
388	1	1	16
389	1	1	16
390	1	1	17
391	1	1	16
392	1	1	16
393	1	1	17
394	1	1	16
395	1	1	17
396	1	1	16
397	1	1	16
398	1	1	16
399	1	1	16
400	1	1	1
401	1	1	16
402	1	1	16
403	1	1	16
404	1	1	16
405	1	1	16
406	1	1	16
407	1	1	16
408	1	1	16
409	1	1	16
410	1	1	16
411	1	1	16
412	1	1	16
413	1	2	17
414	1	1	16
415	1	1	16
416	1	1	16
417	1	1	16
418	1	1	17
419	1	1	16
420	1	1	16
421	1	1	16
422	1	1	16
423	1	1	16
424	1	1	16
425	1	1	16
426	1	1	17
427	1	1	16
428	1	1	16
429	1	2	17
430	1	1	16
431	1	1	16
432	1	1	16
433	1	1	16
434	1	1	16
435	1	1	16
436	1	1	16
437	1	1	16
438	1	1	16
439	1	1	1
440	1	1	1
441	1	1	16
442	1	1	16
443	1	1	16
444	1	1	17
445	1	1	16
446	1	1	16
447	1	1	16
448	1	1	16
449	1	1	16
450	1	1	16
451	1	1	16
452	1	1	15
453	1	1	16
454	1	1	16
455	1	1	16
456	1	1	16
457	1	1	16
458	1	1	16
459	1	1	16
460	1	1	16
461	1	1	16
462	1	1	16
463	1	1	16
464	1	1	16
465	1	1	16
466	1	1	16
467	1	1	16
468	1	1	16
469	1	1	16
470	1	1	16
471	1	1	16
472	1	1	1
473	1	1	16
474	1	1	16
475	1	1	17
476	1	1	16
477	1	1	16
478	1	1	16
479	1	1	17
480	1	1	17
481	1	1	16
482	1	1	1
483	1	1	16
484	1	1	16
485	1	1	16
486	1	1	16
487	1	1	16
488	1	1	16
489	1	1	15
490	1	1	16
491	1	1	14
492	1	1	17
493	1	1	13
494	1	1	16
495	1	1	16
496	1	1	16
497	1	1	1
498	1	1	16
499	1	1	17
500	1	1	17
501	1	1	1
502	1	1	17
503	1	1	1
504	1	1	17
505	1	1	1
506	1	1	1
507	1	1	17
508	1	1	1
509	1	1	1
510	1	1	17
511	1	1	1
512	1	1	1
513	1	1	1
514	1	1	1
515	1	1	1
516	1	1	17
517	1	1	1
518	1	1	17
519	1	1	17
520	1	1	17
521	1	1	1
522	1	1	17
523	1	1	17
524	1	1	17
525	1	1	17
526	1	1	17
527	1	1	17
528	1	1	17
529	1	1	1
530	1	1	17
531	1	1	17
532	1	1	18
533	1	1	1
534	1	1	17
535	1	1	17
536	1	1	18
537	1	1	16
538	1	1	15
539	1	1	16
540	1	1	17
541	1	1	17
542	1	1	17
543	1	1	18
544	1	1	16
545	1	1	1
546	1	1	1
547	1	1	17
548	1	1	18
549	1	1	17
550	1	1	17
551	1	1	18
552	1	1	17
553	1	1	17
554	1	1	18
555	1	1	17
556	1	1	1
557	1	1	18
558	1	1	18
559	1	1	17
560	1	1	17
561	1	1	17
562	1	1	18
563	1	1	18
564	1	1	17
565	1	1	17
566	1	1	1
567	1	1	17
568	1	1	1
569	1	1	18
570	1	1	18
571	1	1	18
572	1	1	18
573	1	1	17
574	1	1	14
575	1	1	18
576	1	1	18
577	1	1	1
578	1	1	18
579	1	1	18
580	1	1	17
581	1	1	17
582	1	1	18
583	1	1	18
584	1	1	18
585	1	1	18
586	1	1	17
587	1	1	18
588	1	1	18
589	1	1	18
590	1	1	17
591	1	1	18
592	1	1	18
593	1	1	18
594	1	1	18
595	1	1	17
596	1	1	18
597	1	1	18
598	1	1	18
599	1	1	17
600	1	1	18
601	1	1	18
602	1	1	18
603	1	1	18
604	1	1	18
605	1	1	18
606	1	1	18
607	1	1	18
608	1	1	17
609	1	1	18
610	1	1	17
611	1	1	18
612	1	1	17
613	1	1	18
614	1	1	18
615	1	1	17
616	1	1	18
617	1	1	18
618	1	1	18
619	1	1	18
620	1	1	18
621	1	1	18
622	1	1	18
623	1	1	18
624	1	1	18
625	1	1	18
626	1	1	18
627	1	1	18
628	1	1	18
629	1	1	17
630	1	1	18
631	1	1	18
632	1	1	18
633	1	1	18
634	1	1	18
635	1	1	18
636	1	1	15
637	1	1	17
638	1	1	18
639	1	1	18
640	1	1	18
641	1	1	1
642	1	1	18
643	1	3	18
644	1	1	18
645	1	1	18
646	1	1	18
647	1	1	18
648	1	1	18
649	1	1	18
650	1	1	18
651	1	1	18
652	1	1	18
653	1	1	18
654	1	1	18
655	1	1	18
656	1	1	19
657	1	1	18
658	1	1	1
659	1	1	17
660	1	1	18
661	1	1	18
662	1	1	18
663	1	1	18
664	1	1	19
665	1	1	19
666	1	1	18
667	1	1	18
668	1	1	18
669	1	1	18
670	1	1	18
671	1	1	18
672	1	1	18
673	1	1	18
674	1	1	18
675	1	1	18
676	1	1	19
677	1	1	19
678	1	1	18
679	1	1	18
680	1	1	18
681	1	1	18
682	1	1	18
683	1	1	19
684	1	1	1
685	1	1	18
686	1	1	18
687	1	1	18
688	1	1	18
689	1	1	18
690	1	1	18
691	1	1	18
692	1	2	18
693	1	1	18
694	1	1	18
695	1	1	18
696	1	1	18
697	1	1	18
698	1	1	19
699	1	1	18
700	1	1	18
701	1	1	18
702	1	1	18
703	1	1	18
704	1	1	18
705	1	1	18
706	1	1	18
707	1	1	18
708	1	1	18
709	1	1	18
710	1	1	18
711	1	1	19
712	1	1	18
713	1	1	19
714	1	1	19
715	1	1	18
716	1	1	18
717	1	1	18
718	1	1	18
719	1	1	18
720	1	1	18
721	1	1	18
722	1	2	18
723	1	1	18
724	1	1	18
725	1	1	18
726	1	1	18
727	1	1	19
728	1	1	18
729	1	1	18
730	1	1	18
731	1	1	18
732	1	1	19
733	1	1	18
734	1	1	18
735	1	1	18
736	1	1	19
737	1	1	19
738	1	2	18
739	1	1	18
740	1	1	18
741	1	1	18
742	1	1	18
743	1	1	19
744	1	1	18
745	1	1	18
746	1	1	18
747	1	1	18
748	1	1	18
749	1	1	18
750	1	1	18
751	1	1	18
752	1	1	18
753	1	1	18
754	1	1	18
755	1	1	18
756	1	1	19
757	1	1	18
758	1	1	18
759	1	1	1
760	1	1	18
761	1	1	19
762	1	1	18
763	1	1	19
764	1	1	18
765	1	1	18
766	1	1	18
767	1	1	18
768	1	1	18
769	1	1	1
770	1	1	18
771	1	2	17
772	1	1	18
773	1	1	18
774	1	1	18
775	1	1	18
776	1	1	18
777	1	1	18
778	1	1	18
779	1	1	19
780	1	1	19
781	1	1	18
782	1	1	18
783	1	1	18
784	1	1	18
785	1	1	19
786	1	1	1
787	1	1	18
788	1	1	18
789	1	1	19
790	1	1	19
791	1	1	18
792	1	1	18
793	1	1	18
794	1	1	18
795	1	1	18
796	1	1	1
797	1	1	18
798	1	1	19
799	1	1	1
800	1	1	18
801	1	1	18
802	1	1	18
803	1	1	18
804	1	1	18
805	1	1	18
806	1	1	18
807	1	1	18
808	1	1	18
809	1	1	18
810	1	1	19
811	1	1	18
812	1	1	18
813	1	1	18
814	1	1	18
815	1	1	18
816	1	1	18
817	1	1	18
818	1	1	19
819	1	1	18
820	1	1	18
821	1	1	18
822	1	1	18
823	1	1	18
824	1	1	19
825	1	1	19
826	1	1	18
827	1	1	18
828	1	1	18
829	1	1	18
830	1	1	19
831	1	1	18
832	1	1	18
833	1	1	18
834	1	1	19
835	1	1	19
836	1	1	18
837	1	1	18
838	1	1	19
839	1	1	18
840	1	1	1
841	1	1	18
842	1	1	19
843	1	1	18
844	1	1	18
845	1	1	18
846	1	1	18
847	1	1	18
848	1	1	18
849	1	1	18
850	1	1	19
851	1	1	19
852	1	1	18
853	1	1	18
854	1	1	19
855	1	1	18
856	1	1	18
857	1	1	19
858	1	1	19
859	1	1	18
860	1	1	18
861	1	1	18
862	1	1	18
863	1	1	18
864	1	1	18
865	1	1	18
866	1	1	17
867	1	1	18
868	1	1	18
869	1	1	18
870	1	1	17
871	1	1	18
872	1	1	18
873	1	1	18
874	1	1	18
875	1	1	18
876	1	1	18
877	1	1	18
878	1	1	18
879	1	1	18
880	1	1	18
881	1	1	18
882	1	1	18
883	1	1	18
884	1	1	18
885	1	1	18
886	1	1	18
887	1	1	19
888	1	1	18
889	1	1	18
890	1	1	18
891	1	1	18
892	1	1	18
893	1	1	18
894	1	1	18
895	1	1	18
896	1	1	19
897	1	1	18
898	1	1	18
899	1	1	18
900	1	1	18
901	1	1	18
902	1	1	18
903	1	1	18
904	1	1	18
905	1	1	18
906	1	1	18
907	1	1	18
908	1	1	18
909	1	1	18
910	1	1	18
911	1	1	18
912	1	1	18
913	1	1	18
914	1	1	18
915	1	1	18
916	1	1	18
917	1	1	18
918	1	1	18
919	1	1	18
920	1	1	18
921	1	1	18
922	1	1	1
923	1	1	18
924	1	1	18
925	1	1	18
926	1	1	18
927	1	1	18
928	1	1	19
929	1	1	18
930	1	1	19
931	1	1	18
932	1	1	18
933	1	1	18
934	1	1	18
935	1	1	18
936	1	1	18
937	1	1	18
938	1	1	18
939	1	1	18
940	1	1	18
941	1	1	18
942	1	1	19
943	1	1	1
944	1	1	18
945	1	1	18
946	1	1	18
947	1	1	18
948	1	1	19
949	1	1	19
950	1	1	19
951	1	1	18
952	1	1	18
953	1	1	18
954	1	1	18
955	1	1	18
956	1	1	18
957	1	1	19
958	1	1	18
959	1	1	19
960	1	1	1
961	1	1	18
962	1	1	18
963	1	1	18
964	1	1	18
965	1	1	18
966	1	1	18
967	1	1	18
968	1	1	1
969	1	1	18
970	1	1	19
971	1	1	18
972	1	1	18
973	1	1	18
974	1	1	18
975	1	1	18
976	1	1	18
977	1	1	18
978	1	1	18
979	1	1	18
980	1	1	18
981	1	1	18
982	1	1	18
983	1	1	19
984	1	1	18
985	1	1	18
986	1	1	18
987	1	1	18
988	1	1	18
989	1	1	18
990	1	1	18
991	1	1	18
992	1	1	18
993	1	1	18
994	1	1	18
995	1	1	18
996	1	1	16
997	1	1	19
998	1	1	18
999	1	1	19
1000	1	1	18
1001	1	1	1
1002	1	1	18
1003	1	1	19
1004	1	1	19
1005	1	1	1
1006	1	1	19
1007	1	1	19
1008	1	1	18
1009	1	1	1
1010	1	1	18
1011	1	1	1
1012	1	1	1
1013	1	1	19
1014	1	1	19
1015	1	1	1
1016	1	1	19
1017	1	1	1
1018	1	1	17
1019	1	1	19
1020	1	1	19
1021	1	1	1
1022	1	1	1
1023	1	1	1
1024	1	1	1
